"State","Season","Week ending date","Age Category","Sex","Race","Rate","Cumulative Rate","Type"
"North Carolina","2024-25","2025-05-24","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-05-17","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-05-10","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-05-03","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-04-26","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-04-19","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-04-12","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-04-05","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-03-29","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-03-22","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-03-15","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-03-08","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-03-01","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-02-22","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-02-15","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-02-08","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-02-01","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-01-25","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-01-18","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-01-11","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-01-04","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2024-12-28","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2024-12-21","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2024-12-14","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2024-12-07","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2024-11-30","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2024-11-23","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2024-11-16","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2024-11-09","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2024-11-02","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2024-10-26","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2024-10-19","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2024-10-12","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2024-10-05","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-09-27","All","All","Black, non-Hispanic","0.0","55.3","Crude Rate"
"North Carolina","2024-25","2025-09-20","All","All","Black, non-Hispanic","0.0","55.3","Crude Rate"
"North Carolina","2024-25","2025-09-13","All","All","Black, non-Hispanic","0.0","55.3","Crude Rate"
"North Carolina","2024-25","2025-09-06","All","All","Black, non-Hispanic","0.0","55.3","Crude Rate"
"North Carolina","2024-25","2025-08-30","All","All","Black, non-Hispanic","0.0","55.3","Crude Rate"
"North Carolina","2024-25","2025-08-23","All","All","Black, non-Hispanic","0.0","55.3","Crude Rate"
"North Carolina","2024-25","2025-08-16","All","All","Black, non-Hispanic","0.0","55.3","Crude Rate"
"North Carolina","2024-25","2025-08-09","All","All","Black, non-Hispanic","0.0","55.3","Crude Rate"
"North Carolina","2024-25","2025-08-02","All","All","Black, non-Hispanic","0.0","55.3","Crude Rate"
"North Carolina","2024-25","2025-07-26","All","All","Black, non-Hispanic","0.0","55.3","Crude Rate"
"North Carolina","2024-25","2025-07-19","All","All","Black, non-Hispanic","0.0","55.3","Crude Rate"
"North Carolina","2024-25","2025-07-12","All","All","Black, non-Hispanic","0.0","55.3","Crude Rate"
"North Carolina","2024-25","2025-07-05","All","All","Black, non-Hispanic","0.4","55.3","Crude Rate"
"North Carolina","2024-25","2025-06-28","All","All","Black, non-Hispanic","0.0","54.9","Crude Rate"
"North Carolina","2024-25","2025-06-21","All","All","Black, non-Hispanic","0.0","54.9","Crude Rate"
"North Carolina","2024-25","2025-06-14","All","All","Black, non-Hispanic","0.0","54.9","Crude Rate"
"North Carolina","2024-25","2025-06-07","All","All","Black, non-Hispanic","0.0","54.9","Crude Rate"
"North Carolina","2024-25","2025-05-31","All","All","Black, non-Hispanic","0.0","54.9","Crude Rate"
"North Carolina","2024-25","2025-05-24","All","All","Black, non-Hispanic","0.0","54.9","Crude Rate"
"North Carolina","2024-25","2025-05-17","All","All","Black, non-Hispanic","0.0","54.9","Crude Rate"
"North Carolina","2024-25","2025-05-10","All","All","Black, non-Hispanic","0.0","54.9","Crude Rate"
"North Carolina","2024-25","2025-05-03","All","All","Black, non-Hispanic","0.4","54.9","Crude Rate"
"North Carolina","2024-25","2025-04-26","All","All","Black, non-Hispanic","0.9","54.4","Crude Rate"
"North Carolina","2024-25","2025-04-19","All","All","Black, non-Hispanic","0.4","53.6","Crude Rate"
"North Carolina","2024-25","2025-04-12","All","All","Black, non-Hispanic","0.0","53.1","Crude Rate"
"North Carolina","2024-25","2025-04-05","All","All","Black, non-Hispanic","0.9","53.1","Crude Rate"
"North Carolina","2024-25","2025-03-29","All","All","Black, non-Hispanic","0.4","52.2","Crude Rate"
"North Carolina","2024-25","2025-03-22","All","All","Black, non-Hispanic","2.2","51.8","Crude Rate"
"North Carolina","2024-25","2025-03-15","All","All","Black, non-Hispanic","1.3","49.6","Crude Rate"
"North Carolina","2024-25","2025-03-08","All","All","Black, non-Hispanic","0.9","48.2","Crude Rate"
"North Carolina","2024-25","2025-03-01","All","All","Black, non-Hispanic","0.9","47.4","Crude Rate"
"North Carolina","2024-25","2025-02-22","All","All","Black, non-Hispanic","1.3","46.5","Crude Rate"
"North Carolina","2024-25","2025-02-15","All","All","Black, non-Hispanic","2.2","45.2","Crude Rate"
"North Carolina","2024-25","2025-02-08","All","All","Black, non-Hispanic","4.0","42.9","Crude Rate"
"North Carolina","2024-25","2025-02-01","All","All","Black, non-Hispanic","3.5","39.0","Crude Rate"
"North Carolina","2024-25","2025-01-25","All","All","Black, non-Hispanic","4.4","35.4","Crude Rate"
"North Carolina","2024-25","2025-01-18","All","All","Black, non-Hispanic","3.5","31.0","Crude Rate"
"North Carolina","2024-25","2025-01-11","All","All","Black, non-Hispanic","4.9","27.4","Crude Rate"
"North Carolina","2024-25","2025-01-04","All","All","Black, non-Hispanic","4.9","22.6","Crude Rate"
"North Carolina","2024-25","2024-12-28","All","All","Black, non-Hispanic","6.2","17.7","Crude Rate"
"North Carolina","2024-25","2024-12-21","All","All","Black, non-Hispanic","3.5","11.5","Crude Rate"
"North Carolina","2024-25","2024-12-14","All","All","Black, non-Hispanic","2.7","8.0","Crude Rate"
"North Carolina","2024-25","2024-12-07","All","All","Black, non-Hispanic","1.8","5.3","Crude Rate"
"North Carolina","2024-25","2024-11-30","All","All","Black, non-Hispanic","1.3","3.5","Crude Rate"
"North Carolina","2024-25","2024-11-23","All","All","Black, non-Hispanic","1.3","2.2","Crude Rate"
"North Carolina","2024-25","2024-11-16","All","All","Black, non-Hispanic","0.4","0.9","Crude Rate"
"North Carolina","2024-25","2024-11-09","All","All","Black, non-Hispanic","0.0","0.4","Crude Rate"
"North Carolina","2024-25","2024-11-02","All","All","Black, non-Hispanic","0.0","0.4","Crude Rate"
"North Carolina","2024-25","2024-10-26","All","All","Black, non-Hispanic","0.4","0.4","Crude Rate"
"North Carolina","2024-25","2024-10-19","All","All","Black, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2024-10-12","All","All","Black, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2024-10-05","All","All","Black, non-Hispanic","0.0","0.0","Crude Rate"
"North Carolina","2024-25","2025-09-27","All","All","White, non-Hispanic","0.2","41.2","Crude Rate"
"North Carolina","2024-25","2025-09-20","All","All","White, non-Hispanic","0.0","41.1","Crude Rate"
"North Carolina","2024-25","2025-09-13","All","All","White, non-Hispanic","0.0","41.1","Crude Rate"
"North Carolina","2024-25","2025-09-06","All","All","White, non-Hispanic","0.0","41.1","Crude Rate"
"North Carolina","2024-25","2025-08-30","All","All","White, non-Hispanic","0.0","41.1","Crude Rate"
"North Carolina","2024-25","2025-08-23","All","All","White, non-Hispanic","0.0","41.1","Crude Rate"
"North Carolina","2024-25","2025-08-16","All","All","White, non-Hispanic","0.0","41.1","Crude Rate"
"North Carolina","2024-25","2025-08-09","All","All","White, non-Hispanic","0.0","41.1","Crude Rate"
"North Carolina","2024-25","2025-08-02","All","All","White, non-Hispanic","0.0","41.1","Crude Rate"
"North Carolina","2024-25","2025-07-26","All","All","White, non-Hispanic","0.0","41.1","Crude Rate"
"North Carolina","2024-25","2025-07-19","All","All","White, non-Hispanic","0.2","41.1","Crude Rate"
"North Carolina","2024-25","2025-07-12","All","All","White, non-Hispanic","0.0","40.9","Crude Rate"
"North Carolina","2024-25","2025-07-05","All","All","White, non-Hispanic","0.3","40.9","Crude Rate"
"North Carolina","2024-25","2025-06-28","All","All","White, non-Hispanic","0.2","40.6","Crude Rate"
"North Carolina","2024-25","2025-06-21","All","All","White, non-Hispanic","0.0","40.5","Crude Rate"
"North Carolina","2024-25","2025-06-14","All","All","White, non-Hispanic","0.0","40.5","Crude Rate"
"North Carolina","2024-25","2025-06-07","All","All","White, non-Hispanic","0.0","40.5","Crude Rate"
"North Carolina","2024-25","2025-05-31","All","All","White, non-Hispanic","0.0","40.5","Crude Rate"
"North Carolina","2024-25","2025-05-24","All","All","White, non-Hispanic","0.0","40.5","Crude Rate"
"North Carolina","2024-25","2025-05-17","All","All","White, non-Hispanic","0.3","40.5","Crude Rate"
"North Carolina","2024-25","2025-05-10","All","All","White, non-Hispanic","0.2","40.1","Crude Rate"
"North Carolina","2024-25","2025-05-03","All","All","White, non-Hispanic","0.3","40.0","Crude Rate"
"North Carolina","2024-25","2025-04-26","All","All","White, non-Hispanic","0.0","39.7","Crude Rate"
"North Carolina","2024-25","2025-04-19","All","All","White, non-Hispanic","0.8","39.7","Crude Rate"
"North Carolina","2024-25","2025-04-12","All","All","White, non-Hispanic","0.3","38.9","Crude Rate"
"North Carolina","2024-25","2025-04-05","All","All","White, non-Hispanic","0.8","38.6","Crude Rate"
"North Carolina","2024-25","2025-03-29","All","All","White, non-Hispanic","0.8","37.8","Crude Rate"
"North Carolina","2024-25","2025-03-22","All","All","White, non-Hispanic","0.6","37.0","Crude Rate"
"North Carolina","2024-25","2025-03-15","All","All","White, non-Hispanic","1.2","36.4","Crude Rate"
"North Carolina","2024-25","2025-03-08","All","All","White, non-Hispanic","1.6","35.1","Crude Rate"
"North Carolina","2024-25","2025-03-01","All","All","White, non-Hispanic","2.0","33.6","Crude Rate"
"North Carolina","2024-25","2025-02-22","All","All","White, non-Hispanic","1.2","31.6","Crude Rate"
"North Carolina","2024-25","2025-02-15","All","All","White, non-Hispanic","2.5","30.3","Crude Rate"
"North Carolina","2024-25","2025-02-08","All","All","White, non-Hispanic","2.2","27.8","Crude Rate"
"North Carolina","2024-25","2025-02-01","All","All","White, non-Hispanic","3.3","25.6","Crude Rate"
"North Carolina","2024-25","2025-01-25","All","All","White, non-Hispanic","2.7","22.3","Crude Rate"
