"State","Season","Week ending date","Age Category","Sex","Race","Rate Type","Weekly Rate","Cumulative Rate"
"UT","2021-22","2022-06-11","≥18 years (Adults)","All","All","Observed","8.6","389.5"
"UT","2021-22","2022-06-04","≥18 years (Adults)","All","All","Observed","6.7","380.8"
"UT","2021-22","2022-05-28","≥18 years (Adults)","All","All","Observed","6.5","374.1"
"UT","2021-22","2022-05-21","≥18 years (Adults)","All","All","Observed","5.6","367.6"
"UT","2021-22","2022-05-14","≥18 years (Adults)","All","All","Observed","3.8","362.0"
"UT","2021-22","2022-05-07","≥18 years (Adults)","All","All","Observed","3.2","358.3"
"UT","2021-22","2022-04-30","≥18 years (Adults)","All","All","Observed","3.3","355.1"
"UT","2021-22","2022-04-23","≥18 years (Adults)","All","All","Observed","2.0","351.8"
"UT","2021-22","2022-04-16","≥18 years (Adults)","All","All","Observed","1.4","349.8"
"UT","2021-22","2022-04-09","≥18 years (Adults)","All","All","Observed","1.7","348.4"
"UT","2021-22","2022-04-02","≥18 years (Adults)","All","All","Observed","1.6","346.7"
"UT","2021-22","2022-03-26","≥18 years (Adults)","All","All","Observed","2.2","345.1"
"UT","2021-22","2022-03-19","≥18 years (Adults)","All","All","Observed","3.1","342.9"
"UT","2021-22","2022-03-12","≥18 years (Adults)","All","All","Observed","4.2","339.9"
"UT","2021-22","2022-03-05","≥18 years (Adults)","All","All","Observed","5.3","335.7"
"UT","2021-22","2022-02-26","≥18 years (Adults)","All","All","Observed","7.5","330.3"
"UT","2021-22","2022-02-19","≥18 years (Adults)","All","All","Observed","9.1","322.8"
"UT","2021-22","2022-02-12","≥18 years (Adults)","All","All","Observed","16.7","313.7"
"UT","2021-22","2022-02-05","≥18 years (Adults)","All","All","Observed","21.5","297.0"
"UT","2021-22","2022-01-29","≥18 years (Adults)","All","All","Observed","28.2","275.5"
"UT","2021-22","2022-01-22","≥18 years (Adults)","All","All","Observed","36.7","247.3"
"UT","2021-22","2022-01-15","≥18 years (Adults)","All","All","Observed","32.7","210.6"
"UT","2021-22","2022-01-08","≥18 years (Adults)","All","All","Observed","26.5","177.8"
"UT","2021-22","2022-01-01","≥18 years (Adults)","All","All","Observed","12.3","151.3"
"UT","2021-22","2021-12-25","≥18 years (Adults)","All","All","Observed","9.0","139.1"
"UT","2021-22","2021-12-18","≥18 years (Adults)","All","All","Observed","9.7","130.1"
"UT","2021-22","2021-12-11","≥18 years (Adults)","All","All","Observed","12.6","120.4"
"UT","2021-22","2021-12-04","≥18 years (Adults)","All","All","Observed","12.8","107.8"
"UT","2021-22","2021-11-27","≥18 years (Adults)","All","All","Observed","10.7","94.9"
"UT","2021-22","2021-11-20","≥18 years (Adults)","All","All","Observed","10.0","84.3"
"UT","2021-22","2021-11-13","≥18 years (Adults)","All","All","Observed","12.1","74.3"
"UT","2021-22","2021-11-06","≥18 years (Adults)","All","All","Observed","11.7","62.2"
"UT","2021-22","2021-10-30","≥18 years (Adults)","All","All","Observed","13.4","50.5"
"UT","2021-22","2021-10-23","≥18 years (Adults)","All","All","Observed","12.3","37.1"
"UT","2021-22","2021-10-16","≥18 years (Adults)","All","All","Observed","11.9","24.8"
"UT","2021-22","2021-10-09","≥18 years (Adults)","All","All","Observed","12.8","12.8"
"UT","2021-22","2022-10-01","0-17 years (Children)","All","All","Observed","1.6","114.3"
"UT","2021-22","2022-09-24","0-17 years (Children)","All","All","Observed","0.7","112.7"
"UT","2021-22","2022-09-17","0-17 years (Children)","All","All","Observed","3.6","112.1"
"UT","2021-22","2022-09-10","0-17 years (Children)","All","All","Observed","1.6","108.5"
"UT","2021-22","2022-09-03","0-17 years (Children)","All","All","Observed","1.0","106.8"
"UT","2021-22","2022-08-27","0-17 years (Children)","All","All","Observed","1.3","105.9"
"UT","2021-22","2022-08-20","0-17 years (Children)","All","All","Observed","2.9","104.6"
"UT","2021-22","2022-08-13","0-17 years (Children)","All","All","Observed","3.3","101.6"
"UT","2021-22","2022-08-06","0-17 years (Children)","All","All","Observed","3.6","98.4"
"UT","2021-22","2022-07-30","0-17 years (Children)","All","All","Observed","4.2","94.8"
"UT","2021-22","2022-07-23","0-17 years (Children)","All","All","Observed","2.6","90.6"
"UT","2021-22","2022-07-16","0-17 years (Children)","All","All","Observed","2.0","88.0"
"UT","2021-22","2022-07-09","0-17 years (Children)","All","All","Observed","3.3","86.0"
"UT","2021-22","2022-07-02","0-17 years (Children)","All","All","Observed","2.9","82.7"
"UT","2021-22","2022-06-25","0-17 years (Children)","All","All","Observed","2.3","79.8"
"UT","2021-22","2022-06-18","0-17 years (Children)","All","All","Observed","2.3","77.5"
"UT","2021-22","2022-06-11","0-17 years (Children)","All","All","Observed","3.6","75.2"
"UT","2021-22","2022-06-04","0-17 years (Children)","All","All","Observed","1.6","71.7"
"UT","2021-22","2022-05-28","0-17 years (Children)","All","All","Observed","1.0","70.0"
"UT","2021-22","2022-05-21","0-17 years (Children)","All","All","Observed","0.7","69.1"
"UT","2021-22","2022-05-14","0-17 years (Children)","All","All","Observed","0.7","68.4"
"UT","2021-22","2022-05-07","0-17 years (Children)","All","All","Observed","1.6","67.8"
"UT","2021-22","2022-04-30","0-17 years (Children)","All","All","Observed","0.3","66.1"
"UT","2021-22","2022-04-23","0-17 years (Children)","All","All","Observed","0.3","65.8"
"UT","2021-22","2022-04-16","0-17 years (Children)","All","All","Observed","0.7","65.5"
"UT","2021-22","2022-04-09","0-17 years (Children)","All","All","Observed","0.7","64.8"
"UT","2021-22","2022-04-02","0-17 years (Children)","All","All","Observed","0.3","64.2"
"UT","2021-22","2022-03-26","0-17 years (Children)","All","All","Observed","1.3","63.8"
"UT","2021-22","2022-03-19","0-17 years (Children)","All","All","Observed","0.3","62.5"
"UT","2021-22","2022-03-12","0-17 years (Children)","All","All","Observed","1.6","62.2"
"UT","2021-22","2022-03-05","0-17 years (Children)","All","All","Observed","2.3","60.6"
"UT","2021-22","2022-02-26","0-17 years (Children)","All","All","Observed","2.0","58.3"
"UT","2021-22","2022-02-19","0-17 years (Children)","All","All","Observed","2.3","56.4"
"UT","2021-22","2022-02-12","0-17 years (Children)","All","All","Observed","4.2","54.1"
"UT","2021-22","2022-02-05","0-17 years (Children)","All","All","Observed","3.3","49.8"
"UT","2021-22","2022-01-29","0-17 years (Children)","All","All","Observed","4.9","46.6"
"UT","2021-22","2022-01-22","0-17 years (Children)","All","All","Observed","6.5","41.7"
"UT","2021-22","2022-01-15","0-17 years (Children)","All","All","Observed","9.4","35.2"
"UT","2021-22","2022-01-08","0-17 years (Children)","All","All","Observed","3.6","25.7"
"UT","2021-22","2022-01-01","0-17 years (Children)","All","All","Observed","1.3","22.2"
"UT","2021-22","2021-12-25","0-17 years (Children)","All","All","Observed","1.0","20.8"
"UT","2021-22","2021-12-18","0-17 years (Children)","All","All","Observed","2.3","19.9"
"UT","2021-22","2021-12-11","0-17 years (Children)","All","All","Observed","1.6","17.6"
"UT","2021-22","2021-12-04","0-17 years (Children)","All","All","Observed","3.9","16.0"
"UT","2021-22","2021-11-27","0-17 years (Children)","All","All","Observed","1.6","12.1"
"UT","2021-22","2021-11-20","0-17 years (Children)","All","All","Observed","3.3","10.4"
"UT","2021-22","2021-11-13","0-17 years (Children)","All","All","Observed","2.0","7.2"
"UT","2021-22","2021-11-06","0-17 years (Children)","All","All","Observed","1.0","5.2"
"UT","2021-22","2021-10-30","0-17 years (Children)","All","All","Observed","1.6","4.2"
"UT","2021-22","2021-10-23","0-17 years (Children)","All","All","Observed","1.0","2.6"
"UT","2021-22","2021-10-16","0-17 years (Children)","All","All","Observed","0.7","1.6"
"UT","2021-22","2021-10-09","0-17 years (Children)","All","All","Observed","1.0","1.0"
"UT","2021-22","2022-10-01","≥75 years","All","All","Observed","33.7","2183.3"
"UT","2021-22","2022-09-24","≥75 years","All","All","Observed","25.8","2149.6"
"UT","2021-22","2022-09-17","≥75 years","All","All","Observed","33.7","2123.8"
"UT","2021-22","2022-09-10","≥75 years","All","All","Observed","27.8","2090.0"
"UT","2021-22","2022-09-03","≥75 years","All","All","Observed","27.8","2062.2"
"UT","2021-22","2022-08-27","≥75 years","All","All","Observed","39.7","2034.5"
"UT","2021-22","2022-08-20","≥75 years","All","All","Observed","19.8","1994.8"
"UT","2021-22","2022-08-13","≥75 years","All","All","Observed","33.7","1974.9"
"UT","2021-22","2022-08-06","≥75 years","All","All","Observed","39.7","1941.2"
"UT","2021-22","2022-07-30","≥75 years","All","All","Observed","45.7","1901.5"
"UT","2021-22","2022-07-23","≥75 years","All","All","Observed","39.7","1855.8"
"UT","2021-22","2022-07-16","≥75 years","All","All","Observed","41.7","1816.1"
"UT","2021-22","2022-07-09","≥75 years","All","All","Observed","57.6","1774.4"
"UT","2021-22","2022-07-02","≥75 years","All","All","Observed","83.4","1716.9"
"UT","2021-22","2022-06-25","≥75 years","All","All","Observed","59.5","1633.5"
"UT","2021-22","2022-06-18","≥75 years","All","All","Observed","47.6","1574.0"
"UT","2021-22","2022-06-11","≥75 years","All","All","Observed","51.6","1526.3"
"UT","2021-22","2022-06-04","≥75 years","All","All","Observed","49.6","1474.7"
"UT","2021-22","2022-05-28","≥75 years","All","All","Observed","47.6","1425.1"
"UT","2021-22","2022-05-21","≥75 years","All","All","Observed","31.8","1377.5"
"UT","2021-22","2022-05-14","≥75 years","All","All","Observed","31.8","1345.7"
"UT","2021-22","2022-05-07","≥75 years","All","All","Observed","27.8","1314.0"
"UT","2021-22","2022-04-30","≥75 years","All","All","Observed","27.8","1286.2"
"UT","2021-22","2022-04-23","≥75 years","All","All","Observed","13.9","1258.4"
"UT","2021-22","2022-04-16","≥75 years","All","All","Observed","13.9","1244.5"
"UT","2021-22","2022-04-09","≥75 years","All","All","Observed","7.9","1230.6"
"UT","2021-22","2022-04-02","≥75 years","All","All","Observed","11.9","1222.7"
"UT","2021-22","2022-03-26","≥75 years","All","All","Observed","9.9","1210.7"
"UT","2021-22","2022-03-19","≥75 years","All","All","Observed","15.9","1200.8"
"UT","2021-22","2022-03-12","≥75 years","All","All","Observed","15.9","1184.9"
"UT","2021-22","2022-03-05","≥75 years","All","All","Observed","17.9","1169.1"
"UT","2021-22","2022-02-26","≥75 years","All","All","Observed","39.7","1151.2"
"UT","2021-22","2022-02-19","≥75 years","All","All","Observed","41.7","1111.5"
"UT","2021-22","2022-02-12","≥75 years","All","All","Observed","57.6","1069.8"
"UT","2021-22","2022-02-05","≥75 years","All","All","Observed","99.2","1012.3"
"UT","2021-22","2022-01-29","≥75 years","All","All","Observed","113.1","913.0"
"UT","2021-22","2022-01-22","≥75 years","All","All","Observed","119.1","799.9"
"UT","2021-22","2022-01-15","≥75 years","All","All","Observed","113.1","680.8"
"UT","2021-22","2022-01-08","≥75 years","All","All","Observed","81.4","567.7"
"UT","2021-22","2022-01-01","≥75 years","All","All","Observed","33.7","486.3"
"UT","2021-22","2021-12-25","≥75 years","All","All","Observed","23.8","452.5"
"UT","2021-22","2021-12-18","≥75 years","All","All","Observed","25.8","428.7"
"UT","2021-22","2021-12-11","≥75 years","All","All","Observed","45.7","402.9"
"UT","2021-22","2021-12-04","≥75 years","All","All","Observed","37.7","357.3"
"UT","2021-22","2021-11-27","≥75 years","All","All","Observed","29.8","319.6"
"UT","2021-22","2021-11-20","≥75 years","All","All","Observed","41.7","289.8"
"UT","2021-22","2021-11-13","≥75 years","All","All","Observed","39.7","248.1"
"UT","2021-22","2021-11-06","≥75 years","All","All","Observed","33.7","208.4"
"UT","2021-22","2021-10-30","≥75 years","All","All","Observed","41.7","174.7"
"UT","2021-22","2021-10-23","≥75 years","All","All","Observed","37.7","133.0"
"UT","2021-22","2021-10-16","≥75 years","All","All","Observed","39.7","95.3"
"UT","2021-22","2021-10-09","≥75 years","All","All","Observed","55.6","55.6"
"UT","2021-22","2022-10-01","1-4 years","All","All","Observed","1.6","124.3"
"UT","2021-22","2022-09-24","1-4 years","All","All","Observed","0.0","122.7"
"UT","2021-22","2022-09-17","1-4 years","All","All","Observed","4.8","122.7"
"UT","2021-22","2022-09-10","1-4 years","All","All","Observed","3.2","117.9"
"UT","2021-22","2022-09-03","1-4 years","All","All","Observed","0.0","114.8"
"UT","2021-22","2022-08-27","1-4 years","All","All","Observed","0.0","114.8"
"UT","2021-22","2022-08-20","1-4 years","All","All","Observed","1.6","114.8"
"UT","2021-22","2022-08-13","1-4 years","All","All","Observed","3.2","113.2"
"UT","2021-22","2022-08-06","1-4 years","All","All","Observed","4.8","110.0"
"UT","2021-22","2022-07-30","1-4 years","All","All","Observed","4.8","105.2"
"UT","2021-22","2022-07-23","1-4 years","All","All","Observed","0.0","100.4"
"UT","2021-22","2022-07-16","1-4 years","All","All","Observed","3.2","100.4"
"UT","2021-22","2022-07-09","1-4 years","All","All","Observed","8.0","97.2"
"UT","2021-22","2022-07-02","1-4 years","All","All","Observed","4.8","89.3"
"UT","2021-22","2022-06-25","1-4 years","All","All","Observed","3.2","84.5"
"UT","2021-22","2022-06-18","1-4 years","All","All","Observed","1.6","81.3"
"UT","2021-22","2022-06-11","1-4 years","All","All","Observed","3.2","79.7"
"UT","2021-22","2022-06-04","1-4 years","All","All","Observed","1.6","76.5"
"UT","2021-22","2022-05-28","1-4 years","All","All","Observed","1.6","74.9"
"UT","2021-22","2022-05-21","1-4 years","All","All","Observed","0.0","73.3"
"UT","2021-22","2022-05-14","1-4 years","All","All","Observed","0.0","73.3"
"UT","2021-22","2022-05-07","1-4 years","All","All","Observed","1.6","73.3"
"UT","2021-22","2022-04-30","1-4 years","All","All","Observed","0.0","71.7"
"UT","2021-22","2022-04-23","1-4 years","All","All","Observed","1.6","71.7"
"UT","2021-22","2022-04-16","1-4 years","All","All","Observed","1.6","70.1"
"UT","2021-22","2022-04-09","1-4 years","All","All","Observed","3.2","68.5"
"UT","2021-22","2022-04-02","1-4 years","All","All","Observed","0.0","65.3"
"UT","2021-22","2022-03-26","1-4 years","All","All","Observed","1.6","65.3"
"UT","2021-22","2022-03-19","1-4 years","All","All","Observed","1.6","63.8"
"UT","2021-22","2022-03-12","1-4 years","All","All","Observed","1.6","62.2"
"UT","2021-22","2022-03-05","1-4 years","All","All","Observed","3.2","60.6"
"UT","2021-22","2022-02-26","1-4 years","All","All","Observed","0.0","57.4"
"UT","2021-22","2022-02-19","1-4 years","All","All","Observed","6.4","57.4"
"UT","2021-22","2022-02-12","1-4 years","All","All","Observed","4.8","51.0"
"UT","2021-22","2022-02-05","1-4 years","All","All","Observed","1.6","46.2"
"UT","2021-22","2022-01-29","1-4 years","All","All","Observed","4.8","44.6"
"UT","2021-22","2022-01-22","1-4 years","All","All","Observed","6.4","39.8"
"UT","2021-22","2022-01-15","1-4 years","All","All","Observed","9.6","33.5"
"UT","2021-22","2022-01-08","1-4 years","All","All","Observed","1.6","23.9"
"UT","2021-22","2022-01-01","1-4 years","All","All","Observed","3.2","22.3"
"UT","2021-22","2021-12-25","1-4 years","All","All","Observed","1.6","19.1"
"UT","2021-22","2021-12-18","1-4 years","All","All","Observed","1.6","17.5"
"UT","2021-22","2021-12-11","1-4 years","All","All","Observed","1.6","15.9"
"UT","2021-22","2021-12-04","1-4 years","All","All","Observed","8.0","14.3"
"UT","2021-22","2021-11-27","1-4 years","All","All","Observed","0.0","6.4"
"UT","2021-22","2021-11-20","1-4 years","All","All","Observed","0.0","6.4"
"UT","2021-22","2021-11-13","1-4 years","All","All","Observed","1.6","6.4"
"UT","2021-22","2021-11-06","1-4 years","All","All","Observed","0.0","4.8"
"UT","2021-22","2021-10-30","1-4 years","All","All","Observed","0.0","4.8"
"UT","2021-22","2021-10-23","1-4 years","All","All","Observed","1.6","4.8"
"UT","2021-22","2021-10-16","1-4 years","All","All","Observed","3.2","3.2"
"UT","2021-22","2021-10-09","1-4 years","All","All","Observed","0.0","0.0"
"UT","2021-22","2022-10-01","0-<1 year","All","All","Observed","6.6","860.5"
"UT","2021-22","2022-09-24","0-<1 year","All","All","Observed","13.2","853.9"
"UT","2021-22","2022-09-17","0-<1 year","All","All","Observed","19.9","840.6"
"UT","2021-22","2022-09-10","0-<1 year","All","All","Observed","6.6","820.8"
"UT","2021-22","2022-09-03","0-<1 year","All","All","Observed","6.6","814.1"
"UT","2021-22","2022-08-27","0-<1 year","All","All","Observed","6.6","807.5"
"UT","2021-22","2022-08-20","0-<1 year","All","All","Observed","26.5","800.9"
"UT","2021-22","2022-08-13","0-<1 year","All","All","Observed","26.5","774.4"
"UT","2021-22","2022-08-06","0-<1 year","All","All","Observed","33.1","747.9"
"UT","2021-22","2022-07-30","0-<1 year","All","All","Observed","33.1","714.9"
"UT","2021-22","2022-07-23","0-<1 year","All","All","Observed","19.9","681.8"
"UT","2021-22","2022-07-16","0-<1 year","All","All","Observed","19.9","661.9"
"UT","2021-22","2022-07-09","0-<1 year","All","All","Observed","6.6","642.0"
"UT","2021-22","2022-07-02","0-<1 year","All","All","Observed","13.2","635.4"
"UT","2021-22","2022-06-25","0-<1 year","All","All","Observed","26.5","622.2"
"UT","2021-22","2022-06-18","0-<1 year","All","All","Observed","19.9","595.7"
"UT","2021-22","2022-06-11","0-<1 year","All","All","Observed","39.7","575.9"
"UT","2021-22","2022-06-04","0-<1 year","All","All","Observed","13.2","536.1"
"UT","2021-22","2022-05-28","0-<1 year","All","All","Observed","6.6","522.9"
"UT","2021-22","2022-05-21","0-<1 year","All","All","Observed","6.6","516.3"
"UT","2021-22","2022-05-14","0-<1 year","All","All","Observed","13.2","509.7"
"UT","2021-22","2022-05-07","0-<1 year","All","All","Observed","19.9","496.4"
"UT","2021-22","2022-04-30","0-<1 year","All","All","Observed","6.6","476.6"
"UT","2021-22","2022-04-23","0-<1 year","All","All","Observed","0.0","469.9"
"UT","2021-22","2022-04-16","0-<1 year","All","All","Observed","6.6","469.9"
